mjd,mag,magerr
51875.25,20.142244,0.021026693
52171.48,20.468239,0.027559986
52224.36,20.443623,0.02634389
52225.33,20.433628,0.023500409
52234.32,20.447033,0.032712523
52261.28,20.479404,0.026222138
52287.16,20.42119,0.028701993
52288.16,20.451738,0.024585394
52522.47,20.435587,0.023715734
52551.44,20.424253,0.024115227
52552.48,20.440237,0.027233072
52557.46,20.477367,0.02435916
52578.34,20.358738,0.025370207
52585.36,20.37677,0.021932747
52908.43,20.438831,0.027944395
52910.44,20.362085,0.04348728
52912.41,20.316689,0.028889643
52934.36,20.249445,0.025116395
52936.36,20.26158,0.02307505
53270.42,20.380093,0.024860935
53272.47,20.420189,0.02296244
53286.44,20.716328,0.03831284
53294.45,20.83368,0.037513208
53296.4,20.461832,0.026927426
53298.45,20.44752,0.024598943
53312.35,20.433325,0.045017328
53314.35,20.487988,0.029906848
53616.46,20.877495,0.029602164
53622.47,20.814442,0.02730473
53626.43,22.459505,0.10552352
53627.43,20.799404,0.03747374
53635.43,20.7343,0.06027538
53639.47,20.814516,0.038688727
53640.43,20.847567,0.03772262
53641.47,20.711182,0.039939404
53643.47,20.81169,0.032593306
53663.41,20.76218,0.09365914
53663.49,20.763336,0.10661171
53665.39,20.756342,0.056117732
53665.49,20.739872,0.06380534
53666.48,20.671354,0.051847946
53668.4,20.71828,0.052227996
53668.48,20.734211,0.07688881
53669.38,20.729694,0.046019215
53669.49,20.737194,0.047963783
53673.37,20.732285,0.03934569
53674.37,20.66096,0.043836005
53675.37,20.684109,0.029987853
53676.46,20.605381,0.050135307
53676.49,22.40844,0.15310906
53680.38,20.680698,0.024905745
53681.42,20.942633,0.03495114
53683.43,21.468735,0.047595453
53697.38,20.595968,0.03957998
53699.4,20.71216,0.038974606
53975.45,20.557798,0.03138536
53989.46,20.547972,0.059347354
53996.45,20.371956,0.031313404
54008.44,20.61596,0.028714482
54009.41,20.577467,0.026606005
54009.48,20.600958,0.027333818
54010.41,20.62806,0.027420538
54011.47,20.627798,0.021919617
54020.44,20.650045,0.048717007
54024.49,20.668732,0.040975478
54025.47,20.435287,0.031144572
54029.48,20.629326,0.033835787
54031.39,20.633274,0.026074626
54035.48,20.637636,0.034111675
54036.39,20.571383,0.03297242
54039.39,20.65051,0.027022947
54041.36,20.628986,0.04779313
54047.43,20.770231,0.11165428
54048.41,20.520744,0.054892674
54050.38,20.541128,0.060280427
54052.39,20.630453,0.04560318
54053.4,20.661058,0.047855303
54055.4,20.65122,0.03303622
54058.38,20.592302,0.033587106
54059.38,20.666079,0.03302527
54060.41,20.673023,0.029841118
54061.39,20.625217,0.04165999
54062.39,20.668503,0.032230806
54065.38,20.62057,0.043153338
54068.37,20.662083,0.035526305
54346.46,20.572933,0.07304239
54348.47,20.67031,0.04703093
54357.43,20.734598,0.029550873
54362.48,20.781301,0.034642886
54365.46,20.772333,0.027158935
54381.48,20.783379,0.032463793
54386.47,20.715061,0.029640794
54387.47,20.604555,0.03536016
54391.48,20.68077,0.04362875
54392.47,20.66661,0.034982473
54393.48,20.720179,0.03210996
54394.46,20.754944,0.049946148
54396.34,20.647099,0.09855161
54396.48,20.594685,0.04471378
54402.47,20.610134,0.11012837
54403.39,20.633167,0.07304548
54406.38,20.589514,0.028499773
54409.39,20.602118,0.026438285
54412.41,20.674416,0.03770412
54413.38,20.511616,0.042969238
54415.39,20.619642,0.026405964
54416.38,20.649055,0.030025532
54418.38,20.581936,0.032501705
54421.38,20.681795,0.03635496
54422.39,20.62187,0.033866066
54423.36,20.583261,0.025379846
54424.32,20.66036,0.047652163
54433.38,20.54153,0.07998707
