mjd,mag,magerr
51875.25,20.648685,0.027733745
52224.36,21.009256,0.033444386
52225.33,21.13052,0.035828047
52261.28,21.010052,0.039515864
52287.16,21.04378,0.036469296
52288.16,21.019999,0.039918702
52551.43,21.313223,0.04385467
52552.48,21.329416,0.04141484
52557.45,21.343534,0.0419503
52558.47,21.32514,0.03999015
52578.34,21.307611,0.037703726
52585.3,21.362736,0.041411143
52585.36,21.340908,0.04006201
52908.43,21.476694,0.046267897
52910.44,21.355957,0.05039185
52912.41,21.470526,0.051870827
52934.36,21.466274,0.047351066
52936.36,21.462421,0.042121008
52963.29,21.44968,0.041844722
53270.42,21.325222,0.038746268
53272.47,21.486086,0.040871944
53286.44,21.53424,0.066553436
53288.4,21.392614,0.04137043
53294.45,21.777618,0.06527046
53296.39,21.39283,0.054588296
53298.44,21.42319,0.046073005
53312.35,21.490623,0.09941771
53314.35,21.410915,0.062420778
53616.45,21.960398,0.066825554
53622.47,22.081186,0.058971096
53626.43,22.258785,0.09992774
53627.43,21.927431,0.080391444
53635.42,21.922356,0.17003042
53638.46,22.028492,0.12299637
53639.46,22.042156,0.099373564
53640.42,22.070522,0.09857334
53646.48,22.105965,0.077925615
53663.41,21.732822,0.20355806
53665.38,21.894712,0.15257002
53666.48,21.759954,0.12759425
53668.4,21.893435,0.13186915
53668.47,21.851606,0.16322298
53669.48,21.916822,0.14633718
53674.36,22.010956,0.1146996
53675.37,21.924082,0.071552746
53676.48,23.265364,0.29729
53679.42,22.176256,0.093380086
53680.37,21.986021,0.06900434
53681.42,22.09663,0.08866422
53683.43,23.016518,0.17106423
53696.38,21.95949,0.12579606
53697.37,21.85966,0.0976197
53699.4,22.325937,0.1430657
53704.36,22.005186,0.08460667
53975.44,22.190977,0.1233306
53989.45,21.721527,0.16756472
53996.45,21.941292,0.09962706
54009.4,21.957676,0.054446157
54009.48,22.118496,0.068134956
54010.4,22.079437,0.06335217
54011.47,22.127695,0.061456997
54012.4,21.7507,0.13045274
54020.44,22.0584,0.16430874
54024.49,22.005217,0.12701733
54025.47,21.799665,0.09421537
54028.47,22.02065,0.08850611
54029.48,22.109531,0.09253268
54031.38,22.032211,0.063344166
54035.47,22.009958,0.091458075
54036.39,21.93112,0.07998201
54037.38,22.13334,0.06104548
54040.39,22.144243,0.06958218
54041.36,22.091606,0.16554727
54047.42,21.681675,0.25450784
54048.41,21.641594,0.14618558
54052.39,21.943468,0.1419629
54055.4,21.929382,0.09128119
54058.38,22.081697,0.11235537
54059.38,22.079725,0.08698709
54060.4,21.909018,0.075309366
54061.39,21.795076,0.10619265
54062.38,22.067024,0.06664734
54065.38,21.950441,0.082493596
54068.36,22.037775,0.10729729
54346.46,21.612064,0.15144582
54348.46,21.952307,0.13237323
54357.42,22.047646,0.06420676
54362.47,21.832035,0.05786207
54365.45,21.801836,0.05114263
54381.47,21.896122,0.07447724
54386.47,21.830656,0.063416205
54387.47,21.936846,0.080352224
54391.47,21.758303,0.09156332
54392.47,21.951406,0.07105569
54393.47,21.858946,0.087716684
54396.34,21.45923,0.20696998
54402.46,22.00121,0.37602395
54403.38,21.751778,0.1726048
54406.38,21.845337,0.07811079
54409.38,21.991844,0.062025044
54411.34,21.816761,0.06560093
54412.4,22.07247,0.11342946
54413.38,21.944141,0.09158713
54415.39,22.01712,0.064918794
54416.38,21.962006,0.062010698
54417.38,21.792633,0.20932136
54418.38,21.766935,0.08474698
54421.38,21.695545,0.07376624
54422.38,21.87653,0.08453687
54423.36,21.735613,0.05746077
54424.32,21.960247,0.14038369
54433.38,21.41317,0.16277666
