mjd,mag,magerr
51818.43,19.762072,0.021499982
52171.42,19.328928,0.02359873
52171.49,19.294008,0.019163886
52173.4,19.353636,0.024215158
52224.38,19.29395,0.017704343
52225.34,19.274685,0.022023734
52234.33,19.329988,0.020610362
52261.3,19.298424,0.020421457
52283.16,19.391996,0.024282118
52287.18,19.376133,0.019466184
52288.18,19.387386,0.01905802
52522.48,19.544926,0.019500697
52551.45,19.530376,0.020704761
52557.47,19.625832,0.018148875
52558.48,19.538166,0.021147933
52578.35,19.725683,0.019357137
52585.32,19.744316,0.01975335
52585.37,19.834702,0.017816233
52908.44,20.14225,0.021996705
52910.45,20.034855,0.035093326
52912.42,20.139658,0.026132323
52934.38,20.166506,0.025678895
52935.38,20.140715,0.02269691
52936.37,20.236609,0.02343924
53270.44,19.962132,0.020563884
53272.49,19.869684,0.021516666
53286.45,19.962378,0.022019641
53288.41,19.887741,0.01964479
53294.46,19.765564,0.023334675
53296.41,19.835176,0.01619516
53298.46,19.757767,0.02038762
53312.36,19.745392,0.029128674
53314.36,19.743462,0.021842934
53351.23,19.720678,0.026468277
53616.47,19.531889,0.024351731
53627.44,19.467302,0.017664628
53635.44,19.431807,0.024364443
53638.47,19.46357,0.019308407
53639.48,19.447065,0.018801283
53640.44,19.508675,0.020254813
53657.44,19.392118,0.01885206
53657.48,19.445173,0.018145725
53663.42,19.432814,0.027155891
53664.43,19.915129,0.057607267
53665.4,19.419086,0.021554084
53668.41,19.484678,0.063164935
53668.49,19.410355,0.029157866
53669.39,19.45833,0.019036887
53669.5,19.46977,0.019850012
53673.38,19.440886,0.020944022
53674.38,19.479729,0.045388658
53675.38,19.502575,0.019975957
53676.47,19.583784,0.023973193
53676.5,21.505924,0.07498242
53679.44,19.520567,0.02216337
53680.39,19.585472,0.024131428
53681.43,19.688297,0.021070708
53683.45,20.4364,0.023853617
53686.39,19.66208,0.024819264
53696.4,19.708965,0.025827922
53697.39,19.707735,0.027833909
53699.41,19.652859,0.020128189
53700.39,19.663355,0.02020559
53975.46,20.107887,0.030116554
53989.47,20.146158,0.04345102
53994.48,20.13196,0.03204236
53996.47,20.003258,0.021214694
54008.45,20.129961,0.021046072
54009.42,20.11519,0.016689869
54010.42,20.113356,0.02173024
54011.48,20.087074,0.02159847
54012.41,20.04035,0.031605184
54020.45,20.127954,0.038762785
54025.48,19.939009,0.025939396
54028.49,20.117382,0.03046457
54029.49,20.121473,0.030161213
54030.44,20.193588,0.042195644
54031.4,20.080055,0.019296598
54035.49,20.062286,0.030944765
54036.4,20.097097,0.024216
54037.39,20.0893,0.019779231
54039.4,20.129005,0.021473441
54040.41,20.061075,0.023279978
54041.37,20.05408,0.030538965
54041.44,20.043976,0.02141266
54047.44,20.073689,0.07375844
54048.42,20.079485,0.038635366
54049.43,19.954308,0.049484957
54050.39,19.995472,0.033004697
54052.4,20.057755,0.026013644
54053.41,19.97239,0.046438865
54055.41,20.092402,0.026565649
54056.4,20.060822,0.02658785
54058.39,20.095024,0.03137231
54059.39,20.11435,0.028744724
54060.42,20.071129,0.025569329
54061.4,20.047274,0.033138152
54062.4,20.072231,0.023274908
54065.39,20.014547,0.024848884
54068.38,19.977081,0.025580533
54357.44,20.292051,0.023485044
54362.49,20.343803,0.025926562
54365.47,20.286743,0.021146687
54376.48,20.155035,0.025402945
54381.49,20.10159,0.024594635
54382.47,20.116665,0.027572617
54385.49,20.07077,0.025277508
54386.48,20.0865,0.025393765
54387.49,20.078024,0.027668856
54391.49,20.051472,0.03495203
54392.48,20.164795,0.029001733
54393.49,20.196146,0.032980774
54394.47,20.027985,0.045151997
54396.35,20.132402,0.054611556
54396.49,20.164108,0.03044307
54403.4,20.0736,0.036287356
54404.46,20.02537,0.038042393
54406.39,20.053514,0.02131827
54409.4,20.048347,0.027711201
54411.35,19.997934,0.022293702
54412.42,20.035776,0.02960494
54413.39,19.940794,0.029763166
54415.4,20.045385,0.022129683
54416.39,20.042374,0.018673556
54418.39,19.999596,0.02114726
54421.4,20.035727,0.03261883
54423.37,20.032,0.025801778
54424.33,20.116865,0.03165452
54433.4,20.011671,0.03868209
