mjd,mag,magerr
51818.42,18.429197,0.018201867
51875.25,18.367418,0.022331538
52171.41,18.52676,0.022851584
52171.48,18.528606,0.016478324
52173.38,18.50449,0.025948802
52224.36,18.602093,0.020936992
52225.33,18.598494,0.021208735
52234.32,18.543285,0.022372587
52261.28,18.659266,0.01936033
52287.16,18.635773,0.023062963
52288.16,18.613771,0.017175624
52551.44,18.68471,0.020783244
52557.46,18.743927,0.01652375
52558.47,18.701889,0.02478073
52578.34,18.735956,0.021247732
52585.3,18.753288,0.014167918
52585.36,18.775085,0.015955405
52908.43,18.482784,0.02103374
52910.44,18.387157,0.019360526
52912.41,18.423763,0.023126917
52935.37,18.324419,0.020050185
52936.36,18.371618,0.015139648
53270.42,18.222677,0.018878575
53272.47,18.219152,0.02324132
53286.44,18.521168,0.018522674
53288.4,18.294008,0.021242756
53294.45,18.299139,0.030675218
53296.39,18.297438,0.014431432
53298.44,18.226513,0.018764848
53312.35,18.26168,0.020366449
53314.35,18.244137,0.01594586
53616.46,18.34292,0.01781486
53622.47,18.307566,0.01560107
53626.43,20.279772,0.0625
53627.43,18.267456,0.021786274
53635.43,18.30358,0.01878492
53638.46,18.265512,0.018027388
53639.46,18.310183,0.019252421
53640.42,18.377193,0.029648235
53657.47,18.330193,0.018416397
53663.41,18.302217,0.02448571
53663.49,18.339815,0.024529826
53664.42,19.35017,0.055178907
53665.39,18.361132,0.026077278
53665.49,18.418545,0.018857315
53666.48,18.358469,0.022170676
53668.4,18.355629,0.030188253
53668.47,18.30242,0.02083404
53669.38,18.279184,0.01930637
53669.48,18.38721,0.026584307
53671.47,18.284199,0.022458067
53673.37,18.339733,0.019440465
53674.36,18.315214,0.016655745
53676.45,18.413301,0.024290396
53676.49,20.033033,0.04766853
53679.43,18.352427,0.015710672
53680.37,18.37124,0.026020871
53681.42,18.618183,0.02509015
53683.43,19.154297,0.018767895
53686.37,18.352774,0.019000042
53696.38,18.332539,0.01813022
53697.38,18.336079,0.023705132
53704.36,18.323236,0.023129985
53975.45,18.149754,0.023728276
53989.46,18.162657,0.0182371
53994.47,18.138268,0.017539792
53996.45,17.954842,0.015464029
54000.43,18.114397,0.018450074
54007.48,18.233397,0.023437483
54009.4,18.226578,0.014828996
54009.48,18.209524,0.023393562
54010.41,18.197655,0.018345904
54011.47,18.219378,0.020146668
54012.4,18.153996,0.015880575
54012.48,18.230865,0.019577065
54020.44,18.15552,0.02556102
54024.49,18.197927,0.016270239
54025.47,18.019802,0.023227813
54028.47,18.240776,0.021275273
54029.48,18.24432,0.021542303
54030.43,18.20477,0.017462587
54031.39,18.23821,0.019600233
54035.47,18.225048,0.02211137
54036.39,18.258783,0.021731978
54037.38,18.243525,0.016141307
54039.39,18.270048,0.024492258
54040.39,18.221363,0.02396162
54041.36,18.240482,0.014954934
54041.43,18.234068,0.023486726
54047.42,18.198612,0.028047815
54048.41,18.236614,0.021433717
54049.42,18.212605,0.017801331
54050.38,18.200735,0.019381635
54052.39,18.256567,0.015712822
54053.4,18.308609,0.041838408
54055.4,18.31493,0.033278584
54056.39,18.210136,0.01981808
54058.38,18.305649,0.026890941
54059.38,18.248823,0.020617345
54060.4,18.29926,0.031341612
54061.39,18.257414,0.018263191
54062.39,18.266048,0.03508752
54065.38,18.316462,0.020101473
54068.37,18.259544,0.015585413
54346.46,18.331316,0.016846402
54357.42,18.330196,0.01650251
54362.47,18.323929,0.017477753
54365.45,18.370771,0.026690729
54376.47,18.29284,0.01830288
54382.45,18.278502,0.02206736
54385.47,18.333996,0.023972336
54386.47,18.349417,0.02647201
54387.47,18.3047,0.018394297
54391.47,18.31301,0.021997463
54392.47,18.35688,0.022053257
54394.46,18.494265,0.027657054
54396.34,18.308239,0.022180825
54396.48,18.270214,0.03605568
54402.47,18.328836,0.027817106
54403.38,18.39304,0.047532815
54404.44,18.373653,0.015571204
54406.38,18.381886,0.024964066
54411.34,18.312899,0.015164131
54412.4,18.377094,0.021321785
54413.38,18.339336,0.014402092
54415.39,18.378176,0.018844264
54417.38,18.323666,0.06254267
54418.38,18.31706,0.015199721
54422.38,18.31871,0.01330774
54424.32,18.308811,0.017055102
54433.38,18.34627,0.018505989
