mjd,mag,magerr
51818.43,21.1275,0.041213345
51875.26,21.027838,0.039551526
52171.41,21.270851,0.043416016
52171.49,21.144852,0.04784625
52173.39,21.216667,0.04666008
52225.34,21.128798,0.038461473
52234.33,21.080647,0.048032198
52261.29,21.29432,0.05134036
52283.16,21.29839,0.05739527
52287.17,21.14206,0.043716837
52288.17,21.159035,0.04087041
52522.47,21.200998,0.04513593
52551.44,21.068089,0.040023793
52557.46,21.20912,0.038310677
52558.48,21.054285,0.04103252
52578.35,21.087313,0.039038494
52585.31,21.1226,0.038392648
52585.37,21.108416,0.035468854
52908.44,21.400627,0.04941491
52910.45,21.264257,0.050968133
52912.42,21.347713,0.055562135
52934.37,21.3301,0.040733036
52935.38,21.211601,0.03953
53270.43,21.35728,0.043163467
53272.48,21.27654,0.04351303
53286.45,21.256119,0.0703611
53288.41,21.21388,0.039932698
53294.46,21.286608,0.042344794
53296.4,21.39129,0.050813276
53298.45,21.301676,0.04948016
53312.36,21.189829,0.081400715
53314.36,21.165102,0.0500192
53616.46,21.105574,0.04677108
53622.48,21.13902,0.036695648
53626.44,21.121542,0.038449496
53627.43,21.02955,0.039946653
53635.43,21.093391,0.09630242
53638.47,21.035915,0.057195056
53639.47,21.057821,0.051746126
53657.48,21.102583,0.043972477
53663.42,21.05339,0.1034923
53665.39,21.2556,0.0945158
53669.39,21.044558,0.05251988
53669.49,21.125668,0.06835331
53671.47,20.95634,0.049765095
53673.38,21.169756,0.038872287
53674.37,21.076506,0.05180254
53675.37,21.113058,0.04251627
53676.46,21.151321,0.05584204
53679.43,21.064276,0.043940622
53680.38,21.150566,0.039830696
53681.43,21.302376,0.04451699
53683.44,22.105558,0.08628019
53686.38,21.24182,0.1112158
53696.39,21.314112,0.081311084
53697.38,21.299109,0.06585991
53699.41,21.260864,0.060549445
53994.48,21.135592,0.055390786
53996.46,20.873447,0.042236738
54008.45,21.098442,0.03463052
54009.49,21.107761,0.03379768
54010.41,21.10634,0.035918076
54011.48,21.095207,0.03174496
54020.45,20.923168,0.06670343
54025.48,20.904896,0.044510633
54031.39,21.149551,0.035473578
54035.48,21.0222,0.055919636
54036.4,21.15989,0.038578194
54037.39,21.04562,0.03419233
54040.4,21.028738,0.037825245
54047.43,20.753862,0.13045046
54048.42,21.088406,0.080457054
54049.43,20.96463,0.12216883
54050.39,21.122484,0.08728437
54052.4,21.13159,0.068998225
54053.41,20.95961,0.07898661
54055.41,21.02152,0.04907119
54056.4,21.081732,0.04262358
54058.39,21.205076,0.06281599
54059.39,21.037418,0.044674512
54061.4,21.066023,0.051054157
54062.39,21.096188,0.044149756
54065.39,21.142061,0.0528543
54348.47,21.355803,0.087459914
54357.43,21.27278,0.04249095
54362.48,21.341173,0.046269666
54365.46,21.355911,0.039353095
54376.48,21.409168,0.07123118
54381.48,21.360271,0.051929142
54382.46,21.262228,0.05145318
54385.48,21.411709,0.048590057
54387.48,21.316006,0.055792265
54391.48,21.53075,0.08580916
54392.48,21.409563,0.050336875
54394.46,21.771725,0.14163142
54396.35,22.658916,0.5400629
54396.48,21.265608,0.076713316
54406.39,21.527454,0.058211014
54409.39,21.533133,0.050787974
54411.35,21.497986,0.060185846
54412.41,21.579113,0.11069359
54413.39,21.294498,0.10580181
54415.4,21.446486,0.04831759
54416.39,21.577406,0.048895366
54418.39,21.512516,0.06366836
54421.39,21.53291,0.06487146
54422.39,21.355265,0.06584425
54423.37,21.40563,0.05259863
54424.33,21.534744,0.10750005
54433.39,21.386276,0.1499242
