mjd,mag,magerr
51818.42,20.471992,0.027814694
51875.25,20.409172,0.02409338
52171.41,20.179642,0.03017078
52171.48,20.230312,0.02603514
52173.39,20.153378,0.032568444
52225.33,20.156706,0.022488978
52234.32,20.175169,0.03197381
52287.17,20.154663,0.026374642
52288.17,20.21581,0.023700638
52522.47,20.26364,0.026153607
52551.44,20.382267,0.024564696
52552.49,20.324549,0.023917833
52558.47,20.3273,0.025347134
52578.34,20.327747,0.028388817
52585.31,20.239178,0.025915936
52908.43,20.437592,0.029860878
52910.44,20.301104,0.026566964
52934.37,20.271975,0.029509652
52935.37,20.367832,0.02341566
52936.36,20.293472,0.026763787
53270.43,20.411983,0.026266912
53288.4,20.294931,0.021536695
53296.4,20.303907,0.029761598
53298.45,20.35505,0.029306125
53312.35,20.379683,0.040319197
53616.46,20.253012,0.02630024
53622.47,20.258562,0.023314381
53627.43,20.216478,0.025252873
53638.46,20.236849,0.029158503
53639.47,20.219252,0.03086073
53641.47,20.247179,0.031533346
53643.47,20.342655,0.026854118
53657.47,20.32286,0.033321146
53663.49,20.209251,0.068853095
53665.49,20.329885,0.046405908
53668.48,20.274673,0.04711459
53669.38,20.314436,0.030540604
53671.47,20.377132,0.03075304
53673.37,20.290644,0.023603253
53674.37,20.335907,0.026533304
53675.37,20.277657,0.02424433
53676.46,20.381079,0.06372261
53679.43,20.315481,0.024398316
53681.42,20.468103,0.031874627
53686.38,20.192904,0.040185705
53696.39,20.396751,0.03637378
53697.38,20.389614,0.03663885
53975.45,20.352638,0.038066033
53989.46,20.385403,0.052515455
53994.47,20.435429,0.04518517
53996.46,20.122784,0.028779145
54007.49,20.382763,0.026236631
54009.48,20.347881,0.02298343
54010.41,20.37778,0.02467678
54011.47,20.343605,0.031527463
54012.4,20.27821,0.029158622
54012.49,20.311878,0.031633712
54020.44,20.339582,0.041369364
54024.49,20.381977,0.03046368
54035.48,20.375038,0.032146107
54037.38,20.338531,0.02600951
54039.39,20.38038,0.02541973
54040.4,20.394691,0.030251732
54041.36,20.34965,0.04056796
54041.43,20.452734,0.026411468
54047.43,20.37378,0.08311654
54049.42,20.313759,0.054417457
54050.38,20.413908,0.055697083
54052.39,20.371386,0.044060476
54053.4,20.240463,0.035068024
54056.39,20.474169,0.038094327
54059.39,20.335934,0.030677665
54061.4,20.35832,0.02853717
54062.39,20.41174,0.024342276
54065.38,20.328926,0.026582206
54068.37,20.33965,0.027803235
54346.47,20.236786,0.051022764
54348.47,20.30773,0.044785295
54357.43,20.25103,0.020225007
54362.48,20.229929,0.024589509
54365.46,20.176367,0.023999522
54376.47,20.137032,0.023724627
54381.48,20.104622,0.029196404
54382.46,20.129976,0.023141876
54385.48,20.097694,0.026113382
54386.47,20.066887,0.023119634
54387.48,20.11309,0.025452182
54391.48,20.023382,0.027387619
54393.48,20.127983,0.02408147
54394.46,20.235363,0.04939014
54396.34,19.896614,0.056518506
54396.48,20.077162,0.031082349
54402.47,20.141134,0.074524984
54403.39,20.270033,0.14096321
54404.45,19.91827,0.05230414
54406.38,19.98296,0.026168734
54409.39,20.024519,0.0233258
54411.34,20.09492,0.021800043
54412.41,20.048462,0.025913779
54413.38,20.153202,0.04373024
54415.39,20.01533,0.021924589
54416.38,19.996557,0.02638743
54418.38,19.975573,0.030068757
54421.39,19.992117,0.023980929
54422.39,20.068281,0.022697005
54423.36,19.96917,0.029202735
54424.32,19.969406,0.03880378
