mjd,mag,magerr
51875.25,20.071613,0.035038125
52171.48,19.849745,0.031293213
52224.37,19.850494,0.030133763
52225.33,19.883474,0.028354652
52234.32,19.945026,0.035303995
52261.29,20.110289,0.046231974
52283.15,19.805746,0.036132038
52288.17,19.88491,0.0272786
52522.47,19.950788,0.030659879
52551.44,20.035969,0.036055043
52557.46,19.971228,0.028351791
52558.47,19.991804,0.032016534
52578.34,20.095495,0.037960406
52585.31,20.081696,0.03275836
52585.36,20.003551,0.03085871
52908.43,20.16761,0.03568335
52910.44,20.031233,0.03361628
52912.41,19.990036,0.03097227
52934.37,19.90155,0.03152351
52935.37,19.97791,0.031087065
52936.36,19.93622,0.030861195
53270.43,19.912,0.0228502
53272.48,19.885635,0.026372265
53286.44,20.073322,0.04351529
53294.45,19.895996,0.029514883
53296.4,19.883148,0.03390543
53298.45,19.87683,0.033223856
53312.35,19.832315,0.035580333
53314.36,19.873371,0.032772563
53616.46,20.349274,0.04196396
53622.47,20.402004,0.034579176
53626.44,20.667192,0.049328383
53627.43,20.444736,0.043389726
53635.43,20.428072,0.046630044
53638.46,20.386217,0.053122457
53639.47,20.433409,0.042799737
53640.43,20.410158,0.045951135
53657.47,20.365692,0.04869612
53663.41,20.49002,0.055124212
53664.43,21.080074,0.22222915
53665.39,20.512459,0.05894666
53665.49,20.46785,0.06339948
53668.4,20.45793,0.061745293
53668.48,20.56596,0.10294265
53669.38,20.441267,0.05454204
53669.49,20.440037,0.0519356
53671.47,20.528536,0.051089227
53673.37,20.428709,0.036813904
53674.37,20.532501,0.08065406
53675.37,20.427586,0.040173557
53676.46,20.631947,0.10762674
53679.43,20.45801,0.052683324
53680.38,20.415901,0.037038337
53681.42,20.628748,0.048497822
53683.44,21.356918,0.09817775
53686.38,20.426695,0.049353037
53696.39,20.604275,0.060216825
53697.38,20.688131,0.06255888
53975.45,20.496868,0.055758946
53989.46,20.536789,0.054081477
53994.47,20.486317,0.04920062
53996.46,20.515123,0.054257616
54008.45,20.352306,0.03960794
54009.41,20.433445,0.03130682
54009.48,20.436935,0.037733566
54010.41,20.39305,0.033805285
54011.47,20.391806,0.029203296
54012.4,20.405449,0.053780474
54020.44,20.384775,0.051921163
54024.49,20.445171,0.058854822
54025.47,20.347534,0.046454232
54028.48,20.462275,0.055503935
54029.48,20.444654,0.0559946
54030.43,20.378426,0.042324606
54031.39,20.397642,0.036780536
54035.48,20.390003,0.06941787
54036.39,20.320002,0.04857962
54037.38,20.398167,0.038025398
54039.39,20.337135,0.039608914
54040.4,20.374743,0.044694338
54041.36,20.372494,0.040828798
54041.43,20.363062,0.041711397
54047.43,20.48434,0.09084163
54048.41,20.383986,0.042926393
54049.42,20.369324,0.07025127
54050.38,20.500158,0.09602047
54052.39,20.375668,0.07200232
54053.4,20.355474,0.08012777
54055.4,20.379587,0.056226574
54056.39,20.410553,0.049029283
54058.39,20.285402,0.055776957
54059.39,20.488342,0.07007197
54060.41,20.383375,0.044802673
54061.4,20.48674,0.064226426
54062.39,20.367485,0.05049841
54065.38,20.323391,0.051482797
54068.37,20.353455,0.06510552
54357.43,20.163328,0.039585926
54362.48,20.177984,0.036087144
54365.46,20.216196,0.027068494
54376.47,20.109045,0.041196305
54381.48,20.119495,0.04002561
54382.46,20.119959,0.040496983
54385.48,20.148489,0.040959418
54386.47,20.112663,0.03476209
54387.48,20.191906,0.040892165
54391.48,20.18928,0.06389288
54392.47,20.086727,0.033050224
54393.48,20.175169,0.041063283
54394.46,20.410938,0.13018075
54396.34,20.040586,0.049564857
54396.48,20.290468,0.07379284
54402.47,20.024147,0.068781435
54409.39,20.17298,0.035823718
54411.34,20.179981,0.041575044
54412.41,20.159777,0.040902406
54413.38,20.251766,0.064251795
54415.39,20.189121,0.0315244
54416.38,20.178297,0.033446375
54418.38,20.138391,0.048179157
54422.39,20.145493,0.050405275
54423.36,20.173517,0.032431524
54424.32,20.092676,0.036562163
