mjd,mag,magerr
51818.42,19.970556,0.030518893
51875.25,19.936743,0.02781023
52171.41,19.760077,0.032143295
52171.48,19.764925,0.027307365
52173.38,19.724894,0.031181656
52225.33,19.706488,0.027996996
52234.32,19.66494,0.025888722
52287.16,19.702866,0.022986816
52288.16,19.66817,0.025440108
52522.47,19.73025,0.023391295
52551.44,19.752392,0.025958953
52552.48,19.791948,0.024001596
52558.47,19.811724,0.037869714
52578.34,19.81998,0.02487992
52585.3,19.820677,0.026659966
52908.43,19.847971,0.031408332
52910.44,19.836843,0.034504045
52934.36,19.699974,0.029696846
52935.37,19.854067,0.031670686
52936.36,19.830906,0.027329968
53270.42,19.87608,0.02782543
53288.4,19.829813,0.023639454
53296.4,19.840237,0.029908573
53298.45,19.77791,0.027677918
53312.35,19.816872,0.036150422
53616.46,19.818672,0.029094445
53622.47,19.793266,0.024606433
53627.43,19.748806,0.030292615
53638.46,19.87483,0.032823455
53639.47,19.733076,0.033785526
53641.47,19.712992,0.02899322
53643.47,19.843592,0.02592356
53657.47,19.774559,0.02592642
53663.49,19.863142,0.043176055
53665.49,19.887934,0.037055515
53668.48,19.92791,0.057695415
53669.38,19.873753,0.03596698
53671.47,19.874123,0.03521046
53673.37,19.789797,0.02741031
53674.37,19.825008,0.047619056
53675.37,19.779125,0.028825196
53676.46,19.75594,0.049199194
53679.43,19.840677,0.029618395
53681.42,20.11797,0.030434493
53686.38,19.77206,0.030084489
53696.38,19.931278,0.035317943
53697.38,19.815922,0.03088546
53975.45,19.817842,0.029404594
53989.46,19.782633,0.030919122
53994.47,19.833097,0.02971834
53996.45,19.789928,0.03400813
54007.48,19.818193,0.02947526
54009.48,19.841272,0.026953492
54010.41,19.826822,0.02417014
54011.47,19.802437,0.030620512
54012.4,19.877516,0.040805418
54012.48,19.810244,0.03459753
54020.44,19.816727,0.031186365
54024.49,19.80176,0.032591064
54035.48,19.798128,0.03619532
54037.38,19.84149,0.023312023
54039.39,19.841541,0.029745338
54040.4,19.902449,0.0255677
54041.36,19.795116,0.02663954
54041.43,19.868315,0.027857905
54047.43,19.872393,0.047854543
54049.42,19.823982,0.045550708
54050.38,19.847366,0.046869017
54052.39,19.77241,0.03685809
54053.4,19.796745,0.048401184
54056.39,19.832888,0.030685835
54059.38,19.779926,0.033224396
54061.39,19.837648,0.045728486
54062.39,19.85824,0.029348081
54065.38,19.810484,0.030054143
54068.37,19.814264,0.03766896
54346.46,19.784428,0.037040662
54348.47,19.84799,0.03497052
54357.43,19.801722,0.027440067
54362.48,19.74664,0.027086776
54365.46,19.763052,0.027524358
54376.47,19.730495,0.024352409
54381.48,19.631023,0.026818778
54382.46,19.712824,0.027234027
54385.47,19.71249,0.024150563
54386.47,19.688532,0.021584637
54387.47,19.678482,0.032738198
54391.47,19.6573,0.06212847
54393.48,19.698786,0.026831161
54394.46,19.70596,0.058184102
54396.34,19.611841,0.044095892
54396.48,19.740246,0.054346863
54402.47,19.63514,0.043724973
54403.39,19.69532,0.03940835
54404.44,19.671673,0.048701644
54406.38,19.657959,0.019158244
54409.39,19.660456,0.022621721
54411.34,19.668514,0.026870986
54412.41,19.645443,0.030139677
54413.38,19.671604,0.03525946
54415.39,19.670155,0.024133375
54416.38,19.665323,0.03245043
54418.38,19.746235,0.03414839
54421.38,19.62148,0.035938717
54422.39,19.660576,0.0322338
54423.36,19.63757,0.025479775
54424.32,19.652967,0.026470946
