mjd,mag,magerr
51818.42,19.946768,0.032314677
51875.24,19.930527,0.03346758
52171.4,19.946562,0.031116799
52171.48,19.98739,0.034880698
52173.38,19.959505,0.03669502
52224.36,19.925793,0.030325366
52225.33,19.963503,0.02770596
52261.28,19.811447,0.02653702
52287.16,19.919035,0.02856341
52288.16,19.890005,0.03267702
52522.46,20.048962,0.030012328
52551.43,19.953102,0.03368304
52552.48,19.956024,0.031203024
52557.45,19.975582,0.034689445
52558.47,20.010683,0.029468007
52578.34,20.011974,0.026310844
52585.3,20.032064,0.032460693
52585.35,19.90091,0.034374937
52908.43,20.22576,0.036408782
52910.44,20.234282,0.042857267
52912.41,20.191792,0.038127948
52934.36,20.142437,0.04158183
52935.36,20.107882,0.038345944
52936.36,20.03465,0.032192033
53286.44,20.211714,0.04155156
53294.44,20.29403,0.04110436
53296.39,20.28024,0.04401098
53298.44,20.31558,0.05037383
53312.35,20.338598,0.05951037
53314.35,20.309319,0.046882488
53622.47,20.329914,0.03285254
53626.43,20.469881,0.052114256
53635.42,20.428164,0.051165357
53638.46,20.227713,0.048523724
53639.46,20.291523,0.041270178
53640.42,20.29813,0.04670581
53657.47,20.3333,0.045997284
53663.4,20.226095,0.059093628
53663.48,20.309914,0.07352364
53665.38,21.369888,0.22515625
53665.48,20.322397,0.0621887
53666.47,20.236103,0.04400932
53668.39,20.2545,0.0590925
53668.47,20.23526,0.0688715
53669.38,20.254204,0.045132104
53669.48,20.231459,0.05907197
53671.46,20.39659,0.061498936
53674.36,20.256021,0.062154666
53675.36,20.22529,0.04084432
53676.45,20.274994,0.04731611
53676.48,21.189209,0.11373067
53679.42,20.36061,0.055432998
53680.37,20.240856,0.03875116
53681.42,20.383682,0.047450714
53683.43,21.69902,0.15791227
53686.37,20.210701,0.05246228
53696.38,20.229843,0.043650717
53699.39,20.306913,0.04396195
53704.36,20.32369,0.0494435
53975.44,20.146435,0.047155213
53989.45,20.147663,0.04870944
53994.47,20.097673,0.036077235
53996.45,19.980928,0.037435137
54000.43,20.157007,0.051489107
54007.48,20.066273,0.0363911
54009.4,20.1252,0.03055265
54009.48,20.09604,0.03269045
54012.4,20.086592,0.05141848
54012.48,20.181517,0.039213154
54020.43,20.104755,0.04705849
54024.48,20.024464,0.044521157
54025.47,20.066893,0.042812373
54028.47,20.009792,0.05854319
54029.48,20.06445,0.04277539
54030.43,20.066538,0.0370065
54031.38,20.142342,0.036143027
54035.47,19.988657,0.046786334
54036.39,20.0791,0.04590044
54037.38,20.1701,0.033939026
54039.39,20.093906,0.037207365
54040.39,20.137575,0.03953012
54041.36,20.078518,0.0421702
54041.43,20.085613,0.037570313
54048.41,20.100044,0.04417936
54049.42,20.166578,0.051884532
54050.38,20.06867,0.07426711
54052.38,20.156359,0.057206392
54053.4,19.983976,0.059061985
54055.4,20.117535,0.044848166
54056.38,20.182346,0.049608886
54058.38,20.019087,0.045011755
54059.38,20.097435,0.048930388
54060.4,20.105455,0.04723747
54061.39,20.17072,0.074732274
54062.38,20.055504,0.038444955
54065.38,20.048122,0.047980227
54068.36,20.074451,0.04614781
54346.46,20.094126,0.04701736
54348.46,20.133503,0.044363413
54357.42,20.158482,0.028900845
54365.45,20.083958,0.028544068
54376.47,20.053827,0.036308926
54381.47,20.17564,0.03906587
54382.45,20.102379,0.036496248
54385.47,20.098656,0.033178236
54386.46,20.195757,0.04780318
54387.47,20.12613,0.03746997
54391.47,20.249622,0.06814351
54392.47,20.127365,0.05406395
54393.47,20.194468,0.053249367
54394.45,20.221125,0.07397994
54396.34,20.207157,0.07441992
54396.47,20.008408,0.057632104
54402.46,20.15905,0.07820058
54403.38,20.100765,0.047844104
54404.44,20.681993,0.8483906
54406.38,20.09934,0.03153237
54409.38,20.135265,0.03398369
54411.34,20.212484,0.040198054
54412.4,20.064396,0.053729348
54413.38,20.150013,0.048244208
54415.39,20.091902,0.028887546
54416.37,20.077665,0.034349915
54417.38,20.014536,0.17986856
54418.38,20.083452,0.048850678
54421.38,20.123957,0.05638514
54422.38,20.145985,0.046463892
54423.36,20.19681,0.03629347
54424.32,20.146427,0.037243545
54433.38,20.06448,0.05605357
