mjd,mag,magerr
51818.42,18.80785,0.01712615
51875.25,18.816015,0.019646034
52171.41,18.787266,0.019627748
52171.48,18.772116,0.017095018
52173.39,18.790068,0.018032847
52224.37,18.75195,0.01803308
52225.33,18.667662,0.023146726
52234.32,18.715097,0.018883292
52287.17,18.66504,0.016829742
52288.17,18.646334,0.020878013
52522.47,18.559439,0.024893982
52551.44,18.57259,0.021522576
52552.48,18.564163,0.01364189
52557.46,18.593956,0.02162173
52558.47,18.541948,0.022207301
52578.34,18.590206,0.01667579
52585.31,18.596903,0.022913646
52585.36,18.552303,0.019901788
52908.43,18.824196,0.014231238
52910.44,18.823063,0.022083849
52912.41,18.738495,0.022577686
52934.37,18.689146,0.018727457
52935.37,18.713303,0.024170583
52936.36,18.745127,0.01921652
53270.43,18.675236,0.019270116
53272.48,18.686182,0.013661182
53288.4,18.69078,0.015566884
53296.4,18.682558,0.019798236
53298.45,18.65485,0.01894995
53312.35,18.672949,0.020996274
53314.35,18.602713,0.021470366
53616.46,18.85138,0.018040216
53622.47,18.883144,0.0199511
53626.44,19.677143,0.02735739
53627.43,18.866095,0.01962069
53638.46,18.871761,0.019562274
53639.47,18.823158,0.01943298
53640.43,18.882936,0.021647792
53657.47,18.827389,0.019267088
53663.41,18.787027,0.017742688
53664.42,19.534477,0.07286887
53668.4,18.80145,0.01875881
53668.48,18.83347,0.021489296
53669.38,18.821564,0.022217292
53671.47,18.835135,0.0331314
53673.37,18.791214,0.015066548
53674.37,18.837816,0.021789271
53675.37,18.770638,0.018026305
53676.46,18.83767,0.025792817
53679.43,18.848907,0.025089046
53680.38,18.768497,0.015241709
53681.42,19.043268,0.020172866
53686.38,18.766758,0.016313909
53696.39,18.827633,0.021030538
53697.38,18.884533,0.020383343
53699.4,18.835,0.018204061
53975.45,18.80786,0.019398106
53989.46,18.743132,0.023993775
53994.47,18.810457,0.018748451
53996.45,18.710789,0.027072053
54007.48,18.782938,0.017298985
54008.44,18.746737,0.019828567
54009.41,18.747595,0.019324817
54009.48,18.79977,0.022682335
54010.41,18.77487,0.016606927
54011.47,18.75553,0.020995442
54012.4,18.77122,0.021862863
54020.44,18.776758,0.022333445
54024.49,18.804337,0.017265402
54025.47,18.753134,0.014872989
54028.48,18.758999,0.021033186
54030.43,18.74765,0.019079296
54031.39,18.76716,0.014919333
54035.48,18.794064,0.02109761
54037.38,18.797302,0.022985738
54039.39,18.74502,0.01839815
54040.4,18.74034,0.021242771
54041.36,18.78431,0.015642527
54041.43,18.809336,0.025749628
54047.43,18.77475,0.028754853
54049.42,18.782814,0.019934472
54050.38,18.78236,0.02252079
54052.39,18.76825,0.019214528
54053.4,18.823412,0.026289804
54056.39,18.74361,0.023705382
54058.38,18.708271,0.023365507
54059.38,18.765173,0.022304982
54061.4,18.78038,0.017284643
54062.39,18.793003,0.020916134
54065.38,18.770912,0.01735758
54068.37,18.805523,0.01913167
54348.47,18.690279,0.021654915
54357.43,18.692923,0.021090928
54362.48,18.732498,0.030465676
54376.47,18.709414,0.021105686
54381.48,18.685371,0.017827611
54382.46,18.740952,0.016699439
54385.48,18.709673,0.019569509
54386.47,18.69452,0.016308066
54387.48,18.763271,0.021587452
54391.48,18.723454,0.020235391
54393.48,18.635088,0.017641716
54394.46,18.908655,0.052038223
54396.34,18.673658,0.024659405
54396.48,18.765015,0.024535423
54402.47,18.73215,0.029490948
54404.45,18.687565,0.018845186
54406.38,18.68704,0.016299993
54409.39,18.72285,0.019288467
54411.34,18.696606,0.022331983
54412.41,18.710863,0.019683408
54413.38,18.730825,0.029910242
54415.39,18.647964,0.018563315
54416.38,18.690054,0.020105125
54418.38,18.703909,0.020708352
54421.39,18.699978,0.0184907
54422.39,18.687006,0.018952312
54423.36,18.678885,0.022704916
54424.32,18.684134,0.016149595
